contaminant_level,ph_level,turbidity,dissolved_oxygen,nitrate_level,lead_concentration,bacteria_count,access_to_clean_water,diarrheal_cases,cholera_cases,typhoid_cases,infant_mortality_rate,gdp,healthcare_access,urbanization_rate,sanitation_coverage,rainfall_per_year,temperature,population_density,abdominal_pain,nausea_vomiting,weakness_loss_of_appetite,fever,"Diarrheal Cases per 100,000 people","Cholera Cases per 100,000 people","Typhoid Cases per 100,000 people",water_source_Pond,water_source_River,water_source_Spring,water_source_Tap,water_source_Well
7.11,8.18,2.9,6.99,34.93,8.37,3568,53.65,41.87403289552128,56.22860330202634,37.950511166936394,21.1,87052,13.24,47.66,22.79,1830,15.18,148,9,7,7,9,131.64907285520326,31.09473343072902,516.9975273791479,0,0,1,0,0
3.04,6.08,4.77,4.46,44.34,0.24,2231,61.2,45.04826460025704,40.080027294920384,10.383300589021184,30.65,60758,96.2,48.82,71.78,733,37.46,388,10,7,9,9,139.82442413939168,33.04817765968668,566.461645363814,1,0,0,0,0
5.09,7.01,3.25,5.4,11.54,2.45,1843,41.73,0.0,40.76035062768595,62.21358177962127,19.0,40500,8.15,36.12,24.79,2884,6.53,52,1,9,2,7,70.37942506733552,19.964106677789932,233.52741110864324,0,1,0,0,0
7.47,7.96,3.37,6.71,35.31,11.4,3651,90.57,58.96813606152239,54.64644650483403,31.30293252278811,77.17,46773,72.03,26.96,54.12,2228,1.99,875,5,0,7,8,52.84340325784846,26.816193832809418,172.74280576555944,0,1,0,0,0
4.63,8.04,0.89,4.08,19.68,4.32,3876,50.4,24.32102498397345,88.03227329513848,11.445637671511843,59.2,97986,36.04,39.09,57.92,892,7.07,78,6,3,3,5,70.85595750830483,16.55557639678542,187.54927996833135,0,0,0,1,0
6.01,8.32,2.46,7.29,5.94,2.89,2718,31.39,6.253662166780517,45.42017977864172,17.719855445532424,76.02,48926,73.57,83.07,52.12,2090,18.49,686,8,3,7,9,96.86668793816133,32.18169004106354,362.42278315608075,0,0,0,1,0
7.9,7.76,1.84,9.99,38.17,6.49,48,52.15,40.1460632508733,13.227799769601065,16.04350335075361,66.03,30235,51.9,17.54,70.99,986,32.92,162,2,6,10,1,70.212617753889,18.476453292243097,169.674722106626,0,0,0,0,0
2.15,6.61,2.35,7.57,8.36,3.27,180,98.88,12.524314009331565,0.0,1.0921407299762724,12.21,66058,62.95,14.86,97.89,2409,6.15,481,9,10,0,1,126.3259712542107,7.046370422269033,200.87952506281354,0,0,1,0,0
0.66,7.26,4.0,5.61,12.64,1.19,3878,40.28,13.290537528643044,57.399221141746395,31.50054154742602,31.55,42148,7.54,19.16,41.38,665,21.93,673,2,6,2,3,52.85166452688727,11.164606454920197,116.67627383168255,1,0,0,0,0
5.32,6.08,2.3,5.32,39.15,5.68,1417,32.18,26.031585152316314,0.771733585437886,15.306949718198181,51.71,33019,96.65,72.16,68.78,2525,31.06,627,6,10,5,8,117.71236780938126,27.523269500725775,461.2937261263481,0,0,0,1,0
0.62,7.62,0.31,9.52,37.11,3.29,3464,70.47,46.87291230917083,65.69968982455316,36.58359855149696,31.88,1786,0.38,13.87,48.4,2719,1.39,299,3,7,8,6,85.15875279845841,26.867721540720687,289.435149939313,0,0,0,0,0
7.67,7.39,4.53,9.1,12.71,15.99,3419,56.02,11.065928153692305,82.48205146007625,2.55607565862515,22.32,69896,94.12,36.65,99.96,340,1.66,504,7,10,1,1,110.32147534313508,8.10764907050708,190.39104600591634,0,0,1,0,0
7.19,7.67,2.72,6.31,47.05,1.25,529,85.65,34.36487041461273,13.84026075783528,3.791490604838383,87.24,76310,56.83,43.99,96.08,1927,19.62,859,6,4,10,7,91.92987228547076,31.500792532592126,307.9500674016541,1,0,0,0,0
8.82,8.33,4.62,5.47,10.76,14.95,4679,81.23,15.446829821516555,108.03698125283921,36.7087492127515,75.28,11226,25.83,50.57,27.47,2191,7.31,917,4,6,0,10,73.81924589640748,22.33928406684625,300.8807704065537,0,1,0,0,0
6.4,7.72,2.86,7.97,49.68,7.66,1286,42.98,45.44253815981661,22.548636401079772,13.433540583869629,35.83,62040,63.77,10.26,97.89,1009,18.02,947,6,7,9,6,110.05789480024089,31.45466126010354,370.01079937233305,0,0,0,0,0
0.67,6.8,0.35,5.2,36.89,13.51,2190,69.52,47.17869595245103,42.47394402040783,22.794718819488164,76.97,95318,67.29,48.94,79.06,1470,1.76,880,2,8,2,8,73.69827903935082,19.591199236624195,256.377251425345,0,0,1,0,0
2.53,6.5,2.76,3.84,19.63,1.05,706,32.27,12.22754323871872,2.3836851912036536,0.0,63.5,95813,73.03,25.59,99.39,902,39.07,600,1,2,3,7,26.09094663094455,21.60790725097857,111.5654475078544,0,0,0,0,0
8.08,8.14,2.88,5.17,6.52,18.41,3217,60.76,30.054984176433344,66.39547632836616,2.8902152556947502,2.37,26416,1.64,17.83,81.68,369,26.17,120,5,2,10,2,67.19160897294687,19.262992668115924,133.26838064891803,0,0,0,1,0
1.67,6.49,1.07,6.04,16.03,15.35,293,79.98,27.82854457443812,7.27796189922039,29.982037501203006,39.27,80326,98.28,52.66,30.31,2466,27.47,277,1,3,4,0,34.48735282590024,7.122334166794689,42.31436745871794,0,0,0,0,1
6.98,6.4,2.36,4.79,9.69,2.8,1561,59.05,10.940249352337608,27.856919666233598,0.0,30.47,2877,61.79,69.53,80.04,2281,20.39,422,2,4,2,1,45.288020916299665,6.980769043272714,64.66674135181364,0,1,0,0,0
7.8,6.52,2.3,4.52,31.09,4.38,4517,38.26,26.781458263944906,95.56933110003003,29.433569383742597,23.36,25271,37.75,84.78,78.13,2532,33.0,486,5,9,9,1,110.45357363452831,21.41128408651194,255.9647210885512,0,0,0,1,0
3.3,7.27,3.11,3.04,17.84,12.88,2611,34.31,20.275132875992377,41.65764681247099,30.40311027669975,26.66,93073,57.07,83.01,33.34,1633,33.34,669,4,0,10,3,54.30353300988619,19.239416882061448,92.18581159172828,0,0,0,1,0
3.22,6.31,1.3,7.42,14.75,18.43,660,89.76,29.3948699359357,25.24226596991356,9.455876334194057,94.35,49504,17.84,41.92,80.25,1630,6.36,344,7,6,1,5,92.35531183126997,13.186281545561002,252.7304344356336,0,0,1,0,0
5.58,8.35,2.91,7.3,37.86,8.92,3178,92.39,32.02924810527799,63.64015754222297,0.0,49.66,55280,24.73,66.32,73.98,1259,30.74,396,8,8,1,3,109.78949494260894,12.501119343795295,245.09229182652314,0,0,0,0,0
8.61,8.42,1.2,4.32,11.53,9.71,3389,54.02,0.0,91.20077379297422,20.20097979012944,85.08,75732,8.58,65.65,99.56,464,22.67,345,10,7,6,8,128.95827436122124,25.103642341249486,494.6042970038558,0,1,0,0,0
2.24,8.43,2.23,9.61,29.34,4.76,2106,41.49,16.668576972949005,24.631308866278616,13.743284415163506,22.99,51767,87.92,42.97,69.5,1052,30.5,838,2,4,8,3,50.476274061646365,19.931666738219494,144.73728688861206,0,0,0,1,0
9.41,6.1,0.61,5.87,9.73,7.66,3063,98.5,4.252260335053121,56.38993102249207,36.05473937426362,19.09,22302,25.16,17.86,53.17,1963,36.75,476,9,3,9,5,99.74725224926631,23.40454065902002,280.1701271235205,0,0,1,0,0
5.99,8.37,0.19,3.18,35.74,5.72,2840,68.21,27.192951250538727,67.41269751888406,10.099370130484647,89.1,85338,73.97,40.56,96.31,206,13.4,592,2,6,1,5,54.894487344928685,12.483541651090244,148.0532097466156,0,1,0,0,0
9.92,8.49,1.6,4.54,31.26,7.01,3496,63.37,34.86948037545674,76.41415713118927,0.0,50.58,45484,27.42,89.39,70.23,222,22.84,250,2,4,6,9,54.92088634600757,25.72307230347034,225.0444824127134,0,0,0,0,0
0.9,8.36,1.37,7.84,39.91,0.41,2578,81.91,34.2773043380915,53.0648916570259,29.156390132473977,89.72,25946,14.6,54.4,47.89,1639,31.5,237,5,6,6,10,92.12121917981958,33.544604110138074,388.494998551574,0,0,0,1,0
1.27,7.68,2.03,4.41,3.42,0.82,2051,41.82,0.0,60.02920467772469,48.62414715810388,8.18,31360,10.81,37.31,21.68,2782,39.47,671,0,0,10,9,27.613735218076233,33.3176517984193,85.4720313136342,1,0,0,0,0
8.27,7.75,4.81,3.38,10.51,13.61,2409,70.6,13.878980136544229,28.451088003311767,7.9480210398147895,91.81,90796,86.02,69.51,80.53,2316,24.5,984,6,0,6,0,56.81348104170617,7.655437594503407,46.814364650239334,0,0,0,1,0
8.65,6.31,2.61,7.32,7.72,13.64,2953,92.31,5.551148545294424,53.98072299878419,44.53843969654597,42.71,75917,11.97,64.91,29.56,212,28.85,82,0,9,2,7,62.09259053663639,21.170884180658863,201.5763929958016,0,0,0,1,0
4.45,8.19,2.77,6.63,9.53,6.6,368,31.61,22.754164416728614,6.551681207928343,6.632659841923587,17.23,83632,8.71,56.3,93.89,1983,33.85,538,4,2,6,2,54.42174575155186,11.814235371491442,99.86611109829131,0,1,0,0,0
7.14,6.15,4.71,8.33,5.15,17.71,538,77.11,9.513291226685201,6.058207592871033,15.75445304205321,68.97,12337,0.94,60.99,96.91,2505,30.05,106,9,10,0,5,126.74069691974948,13.927628313119001,351.3695039234913,0,1,0,0,0
8.68,6.79,4.61,8.41,28.1,5.32,2927,68.6,30.829915400359283,64.8320390798791,35.61505694809114,80.1,62982,36.64,56.8,38.91,2967,37.69,267,7,1,9,2,71.98026430101939,17.603307328163883,122.33209000459229,0,1,0,0,0
0.43,8.48,4.42,9.72,29.67,7.92,2393,96.56,47.55617560459515,34.151066669784186,32.56468088461951,6.64,39492,94.27,86.5,29.02,1147,9.19,272,3,1,0,10,34.81686563809571,20.62790095017162,153.592131110272,0,1,0,0,0
5.74,7.06,0.49,3.4,42.17,14.63,730,48.11,64.69389400242088,28.74016962051386,0.2729494283206968,98.75,9189,90.86,50.73,67.63,2045,36.31,232,4,6,4,1,66.84622088475926,11.784127223949886,132.5359149416654,0,0,1,0,0
8.53,6.33,3.17,3.27,20.89,14.87,896,90.12,19.833804848143778,10.049648508121596,31.059034537648326,70.31,2065,11.51,57.22,37.1,1251,8.28,535,3,9,1,4,83.2450404806809,10.38829517200228,195.43321088987057,0,0,0,0,1
3.98,8.42,4.04,9.91,26.62,17.22,4659,51.63,53.304103476121924,110.50534054676214,38.19768516863749,33.5,25293,1.25,47.73,63.35,2892,22.61,494,3,1,8,0,47.206783761244075,13.290351918449623,61.88844488442332,0,0,1,0,0
3.02,8.46,4.18,7.51,49.57,0.58,2368,60.09,46.84379406333185,49.290570248770635,33.07159584227061,16.83,5120,75.1,58.02,53.14,2067,20.92,269,7,10,6,8,128.19760164887666,26.54900755761324,506.72098049857937,0,0,0,1,0
7.96,6.47,2.89,8.01,26.59,3.68,4559,44.93,27.072150419969038,95.41570331891266,1.175178664244548,40.47,65700,30.65,81.27,83.36,613,33.25,694,1,3,3,10,41.08718626218293,26.863066957183165,164.24834192385157,0,0,1,0,0
3.36,8.16,0.09,3.68,28.68,12.81,2680,90.45,36.4396235039375,59.19061254709872,0.0,23.62,26437,83.47,37.18,99.99,2010,15.94,200,0,1,3,6,17.112426478782425,16.573378091103088,62.13591554329129,0,0,0,0,0
0.03,6.98,4.87,3.49,49.8,6.76,2380,43.68,44.80873106597055,32.3614596505168,27.826179888544758,50.43,83925,21.54,49.67,56.54,1327,5.73,275,2,5,1,2,45.53972615540981,10.182919692825303,83.99231971858805,1,0,0,0,0
9.6,6.95,2.36,4.12,49.71,0.87,14,90.13,44.911130603696236,5.944513823415043,20.547965853731938,78.63,88742,49.22,45.89,74.8,2912,28.27,566,8,7,4,3,111.11470858063262,14.151053821258184,257.504842117011,0,1,0,0,0
5.92,6.66,1.97,5.99,21.2,11.73,3128,61.89,13.355051794584607,54.55462122170373,18.17754578172042,66.69,59900,3.29,41.84,47.34,2983,24.27,991,3,9,3,5,86.95720497545484,20.561680020947428,246.95976714372944,0,0,0,0,0
8.2,6.11,1.97,3.77,31.75,7.86,1353,88.46,45.18161886864183,25.206688844835927,4.7980865002731985,44.72,45777,89.47,75.68,89.0,639,33.08,225,9,3,0,2,74.26359686186265,3.165213550082353,137.68006567095173,1,0,0,0,0
8.25,6.67,2.12,6.12,24.04,7.28,3135,48.51,26.20029646121635,63.34043707684925,42.59316230548315,13.66,25872,17.8,28.56,22.96,2006,30.35,309,4,4,7,6,68.89616775777266,24.711775735186144,225.15225599318086,0,0,0,0,0
0.66,6.13,1.21,6.93,36.04,5.29,2277,39.29,21.010899968602438,32.997397273773785,17.865360726462345,95.8,5456,29.47,49.99,59.48,308,35.79,704,1,3,2,5,27.84081625130792,10.423998060895222,95.7171327171128,0,0,0,1,0
1.71,8.31,1.64,3.0,46.92,0.12,10,68.85,53.67812983369586,0.0,46.32214364034981,28.5,61894,47.97,83.97,34.14,2677,33.56,155,3,2,5,8,55.666243036165746,26.26612592240756,177.69570440294038,0,1,0,0,0
3.11,7.65,4.93,3.8,15.48,3.65,1656,65.66,5.447621745614249,28.217511577324338,33.47275668780763,29.23,12411,27.13,22.9,34.15,1644,27.44,532,1,4,3,4,40.48451368266278,17.953746806679092,103.93877513064666,0,0,0,0,0
3.21,8.22,1.84,5.63,40.94,9.48,1247,54.96,38.91460485860736,40.71819105566944,20.00256686759327,65.26,81732,4.02,10.37,62.64,2593,18.63,763,1,8,8,3,74.72210468508884,20.6035555550525,206.9905238177563,0,0,0,1,0
6.59,7.79,2.63,3.37,32.74,5.51,1660,76.4,36.41494932407794,11.520710675925816,34.85116748425695,77.51,51903,2.91,31.22,44.62,580,0.81,191,3,7,6,2,75.94011459475932,16.74526113396263,178.12524819290425,0,1,0,0,0
6.23,6.33,4.24,3.93,14.01,17.49,1763,36.66,15.44023514514406,35.4166976902641,15.88930187493609,98.45,7170,95.52,83.78,56.72,1727,12.3,501,5,7,8,9,105.30809017887026,34.3876758495904,417.2344391421845,0,0,0,0,1
4.95,8.35,2.64,4.62,39.86,2.86,541,73.54,46.723888282797034,5.163790233067305,10.92104719724308,96.98,60344,32.55,17.01,44.45,1795,29.1,138,6,7,9,0,104.58211551778331,13.89949000569478,200.4604133963939,0,0,0,1,0
2.11,8.25,1.62,6.01,21.36,17.51,1529,44.82,28.543610527959206,38.47642444378773,28.19365233375687,91.55,63637,33.44,20.97,56.41,2821,2.38,574,9,7,2,2,110.35356245093845,9.001786606419511,217.92124104348284,0,0,1,0,0
3.82,6.87,2.62,8.0,6.02,8.1,1180,39.03,11.379160298665383,42.155893768463,36.31734498216134,44.66,98727,92.29,35.63,42.87,1766,30.26,873,2,6,0,2,57.153979167025675,5.377980362725027,80.80695740411495,0,1,0,0,0
5.44,6.28,0.57,3.93,49.67,5.52,2688,93.67,60.251523135193814,59.990368514301544,17.577536281795442,18.33,23973,83.62,71.58,84.28,2405,20.66,729,2,7,4,6,70.55595442669862,26.314127300870595,220.43152810851214,0,0,0,0,0
4.68,7.76,0.65,8.17,21.28,6.09,2617,62.19,28.128313763640328,56.944293182594826,19.35255011554829,59.28,47798,68.69,70.1,64.63,1582,34.71,727,9,10,2,6,128.61962477458354,22.09160472872072,426.220516222406,1,0,0,0,0
1.27,7.82,3.47,8.99,27.08,6.6,2754,83.44,32.875044565944975,55.68153003535409,51.259625231071,3.69,21845,65.85,16.97,32.91,822,26.39,42,5,7,5,0,87.30005621254068,10.565834270167796,138.1573299222857,0,0,0,0,0
6.5,8.24,4.59,7.56,40.4,10.13,928,36.24,58.278035549522784,0.84193725355194,45.87681907038432,21.23,26108,80.11,84.71,20.68,749,31.94,400,2,7,7,2,73.55232197317886,19.558081488068016,172.57571182592895,0,0,1,0,0
0.73,6.13,3.63,3.31,48.04,7.08,1426,34.02,44.3875579383854,25.766305606051553,50.1069702645523,2.25,45304,16.89,29.11,21.4,2971,6.86,92,1,9,10,7,87.60032574235518,33.92249903541744,344.8212971369865,0,0,1,0,0
3.78,6.35,0.37,6.08,43.64,12.94,3659,64.64,71.41661311621485,90.96464779215498,39.42327504263946,19.69,10786,66.43,32.45,53.74,1626,6.92,34,7,6,3,8,97.76555086427112,24.686074547859498,358.6424377368684,0,0,0,0,0
7.1,7.5,2.01,7.62,26.25,8.5,2233,52.09,38.62031937734806,59.56573751474045,41.006347563504725,48.53,79136,9.84,40.91,45.13,2896,8.44,462,4,0,4,6,47.293083948689905,15.89297167750535,114.3782305604054,1,0,0,0,0
0.2,7.55,0.01,9.85,27.28,13.43,3909,30.34,27.286202265346397,87.19145938720598,13.120775237485955,40.55,17372,12.65,60.76,40.97,2151,13.33,442,0,3,4,6,28.442412623854015,22.246752783758666,102.98651672838567,0,1,0,0,0
5.7,6.08,2.56,9.66,14.04,12.09,4990,42.83,30.358810746013788,83.59866643987885,0.4575633643397481,38.19,42805,24.28,51.7,69.83,2917,36.18,83,2,3,3,10,39.70885852467015,24.46451921745932,193.35124034869017,0,0,0,1,0
3.35,6.99,0.97,5.77,23.14,4.89,2061,45.31,22.994460966100476,43.93324694299977,0.0,83.43,42250,70.98,84.29,85.06,333,30.97,653,9,4,3,7,104.85716209278954,19.068055949163135,324.07994735505326,0,0,1,0,0
0.09,7.46,4.34,7.31,47.34,16.26,4097,50.2,59.21265935532294,79.32186649548207,55.68469191424393,68.15,89685,89.25,55.17,25.07,900,14.59,673,7,9,3,5,110.32185781173106,20.1804543635549,337.1171395054998,0,0,1,0,0
1.9,7.84,0.52,9.24,36.35,15.98,2563,91.43,25.482455236672426,64.26918735431917,31.076376988798373,93.77,44976,69.08,78.56,28.8,1900,36.74,439,3,5,3,10,66.14014588450536,27.691521503486932,266.0147941985541,0,0,1,0,0
9.41,6.79,0.01,8.82,0.59,19.78,2803,59.44,17.298578165794954,56.41683316291554,12.14244131257026,45.64,45648,41.66,16.26,49.5,2838,31.16,512,6,3,3,2,66.86770353481324,10.046313472141218,124.11528323931175,1,0,0,0,0
5.21,7.21,2.26,6.36,5.83,3.5,2293,77.56,19.93606523309902,37.832675107435605,29.245058030475054,28.68,92446,51.37,78.47,55.32,1475,26.24,975,9,1,4,0,80.69524547209556,8.179200167080081,71.78055798413503,0,0,0,0,1
9.97,8.04,0.78,4.83,46.19,16.96,1625,31.29,72.7897731172413,35.50750550869758,10.737672390481608,14.02,89142,71.23,25.82,51.62,2190,17.46,898,1,5,1,6,49.3045691388806,13.677889522492825,136.63711352415993,1,0,0,0,0
5.25,8.38,3.69,3.96,42.44,17.44,571,86.97,56.41247804123737,9.452393574635902,29.577184622860678,67.86,78461,61.33,39.0,71.09,405,26.07,517,6,7,1,0,82.12287363768442,8.688707093350741,102.67607334224812,0,1,0,0,0
5.44,6.58,4.6,6.42,24.31,12.84,4531,46.82,23.78194554470816,87.6775504405358,40.684881012072836,84.49,94067,52.95,35.59,26.98,2395,23.73,405,4,7,8,0,90.0707288845562,14.498689563908481,167.9157282776366,0,1,0,0,0
3.92,6.63,0.21,8.06,30.85,10.13,2400,51.63,27.183828764562968,52.092713831607384,15.830620784306134,20.01,54059,23.68,36.98,59.58,707,31.27,711,4,6,1,8,78.01523094864855,20.32317772569428,258.03219620029364,0,1,0,0,0
3.1,8.35,1.98,9.79,14.48,19.15,1711,33.17,35.5482475144527,36.843372397791775,3.717659147958618,88.12,72469,61.7,83.49,84.94,729,9.02,861,5,5,5,9,84.05806482277491,31.71965352358522,324.96595773485734,0,1,0,0,0
2.52,6.99,4.98,9.03,39.64,19.45,382,58.68,49.58114413977475,0.0,13.830617588666215,53.58,80436,1.87,45.33,94.28,2438,35.42,227,8,1,1,6,72.79762766595958,12.581119919686401,194.70500038905348,0,1,0,0,0
3.43,7.8,3.66,4.43,30.17,12.83,1083,89.68,32.94091882524525,29.474278115612066,27.738249607681688,16.12,73977,56.01,31.44,64.83,2180,23.67,469,5,6,4,10,92.09848986183427,31.046085005045363,370.18162919627883,0,0,0,0,0
4.6,7.53,4.77,8.04,34.74,7.19,1949,56.51,34.38782720470617,32.01373305343081,23.93574708992177,65.0,85689,82.07,33.55,31.07,605,32.27,327,7,10,3,3,117.2427164463223,15.071356143604705,285.42675941307965,0,0,1,0,0
1.92,6.71,0.82,5.02,18.75,16.34,2517,93.6,46.139337834615986,64.44027631457494,31.503070146124507,52.97,20483,17.98,74.27,78.2,287,13.89,746,6,4,6,5,82.52730032734904,19.31633086201187,231.8308201058627,1,0,0,0,0
2.25,7.63,1.11,7.78,21.52,1.79,4169,90.72,16.0406600714436,78.45104790766624,29.929860869959498,4.76,46516,11.42,53.13,83.71,806,15.68,327,8,5,6,0,99.76798414122327,10.73252161526906,152.69729923442273,0,0,0,0,0
2.72,7.64,0.77,7.66,10.38,5.81,3497,34.34,1.7399842967952903,73.66542681346156,29.2163742150129,41.13,16760,97.02,45.96,35.7,1656,37.49,597,3,9,5,6,86.11442510009256,25.13256039354439,298.2595553051289,1,0,0,0,0
4.49,7.48,1.51,4.91,47.4,19.71,3314,51.37,42.91587118158164,60.29708637937158,4.369290016590238,78.91,88076,84.35,84.15,74.2,473,24.88,451,1,7,9,5,70.93858000045623,29.02853265951547,238.76534611596287,0,0,0,0,1
6.53,6.25,3.62,4.64,47.33,16.29,4930,93.73,58.27213089490008,101.31240497527978,19.165545680659083,56.43,34541,30.2,84.4,94.44,260,12.71,175,6,7,4,3,91.39892376108996,15.951211839835668,229.01713310780835,0,0,0,1,0
8.56,8.49,0.82,3.73,40.89,18.79,2675,32.09,50.37069549091918,60.66500402238405,19.363006045618693,29.64,66574,20.86,70.49,77.51,281,3.29,461,5,2,0,6,57.27073460899706,9.804112696229625,153.36152157171017,0,0,1,0,0
2.87,7.0,2.62,3.35,46.78,11.9,3394,83.61,40.19226911445045,80.80108495488065,40.199406326972394,93.01,45213,33.4,51.44,53.25,1301,17.37,154,0,6,2,2,40.90325212649302,11.27106329932365,78.66583885495135,0,0,0,0,1
1.84,7.6,1.35,9.01,33.27,8.15,1203,93.45,31.9074930193308,31.29291007937962,23.262972348175374,25.3,70248,43.12,19.33,55.42,1544,33.96,531,10,0,8,0,86.82912116928006,11.715736330768138,75.67155444760337,0,0,0,0,0
3.79,8.21,4.15,3.35,11.73,19.59,773,83.93,19.327712347450465,22.18462373714486,41.18812153775474,26.77,85359,82.11,66.64,26.36,735,10.06,476,8,0,0,3,58.34476419208247,3.795034466342421,101.35756652138743,0,0,0,1,0
8.94,7.06,0.03,3.62,38.01,6.19,3056,82.07,40.73844935072764,55.011773387494294,12.165282897894878,36.75,27690,23.92,75.21,62.09,2919,34.41,692,8,6,4,2,101.1495477436253,13.692787240698934,209.16917789004077,0,0,0,0,1
0.1,7.93,1.12,4.67,16.26,15.15,2313,89.03,40.572152851223485,46.76122844948139,11.134148995710847,89.66,99289,72.08,78.16,84.21,1489,6.47,298,1,9,1,0,63.63289886275986,8.267679037294235,65.43827082726489,1,0,0,0,0
6.78,8.43,3.03,9.21,22.02,11.16,2597,76.61,19.226105463766867,53.82397806580828,6.893330399489009,51.75,18270,92.93,56.55,98.28,1098,5.2,46,2,8,3,1,66.8080690055936,10.51343789599439,123.46055047879416,0,0,0,1,0
4.77,6.9,0.48,5.33,13.72,4.57,1403,59.62,8.333712009018395,31.7440687156325,27.535606769031222,68.85,50701,37.95,59.35,51.94,307,24.23,641,4,6,10,10,93.40455294559729,39.846665383578525,400.798358546558,1,0,0,0,0
1.61,7.01,2.33,4.34,21.18,0.35,4172,34.39,17.24763773646042,89.15596043061039,3.6075778307814836,97.67,99587,2.6,66.74,54.83,1804,32.19,421,4,9,0,4,85.38247100829474,13.424792068881189,200.61723020774062,0,0,0,0,1
3.21,8.26,2.18,8.01,33.97,7.68,3061,85.16,40.941684299441135,48.58517094935699,20.210554253340177,78.76,11751,82.76,79.91,24.38,1221,31.2,695,0,4,2,7,33.730354100395125,19.950608589653353,111.47601530537943,0,0,0,0,0
2.25,6.4,4.26,5.23,5.53,10.95,3325,93.37,11.272676708657187,77.10459385082622,22.95082105594993,18.91,90189,70.84,13.63,82.01,2643,21.74,886,7,7,9,0,110.17317072323574,16.389026097894728,209.63495801020196,1,0,0,0,0
8.78,6.07,3.13,5.33,5.26,3.66,1403,65.81,6.733108080297428,37.82635037392594,5.8224061955856765,79.26,88032,14.91,55.06,77.33,2080,25.55,395,7,1,6,3,68.65901220395655,17.137393077654682,132.5170779857565,0,0,0,1,0
4.82,8.27,3.2,8.17,34.19,8.29,3320,67.28,31.669855208449633,70.6589881127727,9.112997648016673,75.34,32655,59.69,39.53,52.23,728,10.33,901,3,8,9,3,94.83334494723587,25.3283576908606,258.22058541620913,0,0,0,0,1
5.63,8.05,4.76,4.76,38.98,12.3,869,58.23,36.934622337304745,18.061295050140036,3.568807612356075,24.8,63439,82.48,76.65,76.74,2581,22.05,951,6,5,2,4,81.88689232412159,15.085335680427548,196.0202479272767,1,0,0,0,0
5.94,8.43,4.91,9.28,27.57,14.3,1083,89.98,28.00161933283642,2.065660678911506,27.138485074736707,33.88,95121,18.1,20.7,69.84,2474,8.31,431,10,8,3,6,125.95206983577579,19.872426526552502,414.2427421799394,0,0,0,0,0
6.4,6.15,3.27,6.93,9.08,1.05,973,31.04,13.015288909474384,39.978955350578254,3.6532066152826204,71.59,8561,22.29,82.78,81.52,1415,37.13,47,9,1,1,7,79.65263383211587,17.970159538977217,238.09014626821184,0,0,1,0,0
4.96,6.39,2.61,6.76,21.54,13.28,1225,73.72,38.69826954608946,23.34556504410079,34.15482873246454,25.36,40557,20.18,19.92,45.13,520,27.12,542,2,2,2,5,32.93156090747631,14.772629009619024,96.88934041640512,0,0,0,0,0
0.18,6.26,3.04,4.85,37.91,1.13,1802,93.52,36.24845010460223,17.884909879219407,2.6735840082389775,22.4,24908,99.75,17.15,72.07,541,22.59,928,5,7,8,0,93.40707052621636,13.555349077145872,171.65831702805818,0,0,0,0,0
3.35,7.71,1.91,8.85,34.29,0.56,2964,37.23,27.788686808037607,61.46143535094351,17.94197958689995,70.94,18688,22.95,37.72,70.05,1251,9.89,170,9,0,2,6,70.80641367811795,14.237015431440106,191.35194591308627,0,0,1,0,0
